entry_time,exit_time,position,entry_price,exit_price,exit_reason,risk,shares,gross_pnl,fees,net_pnl,equity_before,equity,direction,fvg_range
2016-05-06 11:29:00-04:00,2016-05-06 16:00:00-04:00,long,97.35,98.09,eod,0.9735000000000014,1017,752.5800000000092,23.282081334,729.2979186660092,99010.21782150562,99739.51574017163,long,"[97.28, 97.31]"
2016-05-23 10:35:00-04:00,2016-05-23 16:00:00-04:00,long,99.29,98.7,eod,0.9929000000000059,1004,-592.3600000000034,23.001499440000003,-615.3614994400034,99739.51574017163,99124.15424073163,long,"[99.21, 99.25]"
2016-06-13 13:37:00-04:00,2016-06-13 16:00:00-04:00,short,100.59,100.33,eod,1.005899999999997,985,256.100000000005,22.61796597,233.48203403000502,99124.15424073163,99357.63627476164,short,"[100.6, 100.63]"
2016-06-14 10:49:00-04:00,2016-06-14 16:00:00-04:00,short,99.9,100.35,eod,0.9989999999999952,994,-447.2999999999887,22.80556068,-470.1055606799887,99357.63627476164,98887.53071408164,short,"[100.05, 100.16]"
2016-06-20 11:59:00-04:00,2016-06-20 16:00:00-04:00,long,100.5,99.77,eod,1.0049999999999955,983,-717.5900000000039,22.549632698,-740.1396326980039,98887.53071408164,98147.39108138364,long,"[100.45, 100.48]"
2016-06-21 14:36:00-04:00,2016-06-21 16:00:00-04:00,long,100.12,100.08,eod,1.0011999999999972,980,-39.20000000000613,22.48925952,-61.68925952000613,98147.39108138364,98085.70182186364,long,"[100.07, 100.09]"
2016-07-13 13:17:00-04:00,2016-07-13 16:00:00-04:00,short,103.83,103.61,eod,1.0383000000000067,944,207.67999999999893,21.761535456,185.91846454399894,98085.70182186364,98271.62028640763,short,"[103.84, 103.86]"
2016-07-14 11:03:00-04:00,2016-07-14 16:00:00-04:00,long,104.32,104.28,eod,1.0431999999999988,942,-37.6799999999925,21.727214928,-59.4072149279925,98271.62028640763,98212.21307147964,long,"[104.29, 104.3]"
2016-07-22 10:06:00-04:00,2016-07-22 16:00:00-04:00,long,105.6,105.81,eod,1.0559999999999974,930,195.3000000000074,21.48999174,173.8100082600074,98212.21307147964,98386.02307973965,long,"[105.42, 105.54]"
2016-07-25 15:07:00-04:00,2016-07-25 16:00:00-04:00,short,105.64,105.77,eod,1.0563999999999965,931,-121.02999999999577,21.508699352,-142.53869935199577,98386.02307973965,98243.48438038766,short,"[105.66, 105.68]"
2016-07-28 10:57:00-04:00,2016-07-28 16:00:00-04:00,short,106.72,107.21,eod,1.0671999999999997,920,-450.7999999999953,21.282190720000003,-472.0821907199953,98243.48438038766,97771.40218966766,short,"[106.78, 106.9]"
2016-08-09 14:09:00-04:00,2016-08-09 16:00:00-04:00,long,108.88,108.87,eod,1.0888000000000062,897,-8.969999999991842,20.803749642,-29.77374964199184,97771.40218966766,97741.62844002567,long,"[108.85, 108.87]"
2016-08-11 09:47:00-04:00,2016-08-11 16:00:00-04:00,long,109.24,109.08,eod,1.0923999999999978,894,-143.03999999999695,20.739391056,-163.77939105599694,97741.62844002567,97577.84904896967,long,"[109.21, 109.24]"
2016-08-18 12:58:00-04:00,2016-08-18 16:00:00-04:00,short,109.04,109.24,eod,1.0904000000000025,894,-178.79999999998984,20.738396928,-199.53839692798982,97577.84904896967,97378.31065204168,short,"[109.05, 109.1]"
2016-08-19 09:48:00-04:00,2016-08-19 16:00:00-04:00,short,108.78,109.18,eod,1.0878000000000014,895,-358.0000000000051,20.755125180000004,-378.7551251800051,97378.31065204168,96999.55552686167,short,"[108.84, 108.91]"
2016-08-25 14:17:00-04:00,2016-08-25 16:00:00-04:00,long,108.59,108.61,eod,1.0858999999999952,893,17.859999999996447,20.704524694,-2.844524694003553,96999.55552686167,96996.71100216766,long,"[108.53, 108.56]"
2016-08-30 10:19:00-04:00,2016-08-30 16:00:00-04:00,short,108.55,108.51,eod,1.0854999999999961,893,35.71999999999289,20.70303517,15.016964829992894,96996.71100216766,97011.72796699766,short,"[108.67, 108.7]"
2016-08-31 15:42:00-04:00,2016-08-31 16:00:00-04:00,long,108.51,108.46,eod,1.085099999999997,894,-44.700000000010164,20.723982072,-65.42398207201016,97011.72796699766,96946.30398492565,long,"[108.47, 108.5]"
2016-09-01 10:26:00-04:00,2016-09-01 16:00:00-04:00,short,108.34,108.69,eod,1.0833999999999975,894,-312.8999999999949,20.720999688,-333.6209996879949,96946.30398492565,96612.68298523765,short,"[108.34, 108.49]"
2016-09-19 10:41:00-04:00,2016-09-19 16:00:00-04:00,short,109.65,109.05,eod,1.096500000000006,881,528.6000000000075,20.45177187,508.1482281300075,96612.68298523765,97120.83121336767,short,"[109.67, 109.76]"
2016-09-26 11:07:00-04:00,2016-09-26 16:00:00-04:00,short,109.61,109.6,eod,1.096100000000007,886,8.860000000004533,20.566857988,-11.706857987995466,97120.83121336767,97109.12435537967,short,"[109.63, 109.67]"
2016-09-28 10:08:00-04:00,2016-09-28 16:00:00-04:00,short,110.66,110.81,eod,1.1066000000000003,877,-131.55000000000499,20.383539196,-151.93353919600497,97109.12435537967,96957.19081618366,short,"[110.66, 110.7]"
2016-09-30 10:26:00-04:00,2016-09-30 16:00:00-04:00,short,110.22,110.78,eod,1.1021999999999963,879,-492.240000000002,20.419271964000004,-512.659271964002,96957.19081618366,96444.53154421966,short,"[110.24, 110.29]"
2016-10-03 15:59:00-04:00,2016-10-03 16:00:00-04:00,long,110.72,110.74,eod,1.107200000000006,871,17.419999999996534,20.246022212,-2.8260222120034655,96444.53154421966,96441.70552200766,long,"[110.64, 110.7]"
2016-10-06 10:07:00-04:00,2016-10-06 16:00:00-04:00,short,110.55,110.86,eod,1.1055000000000064,872,-270.320000000002,20.26466088,-290.584660880002,96441.70552200766,96151.12086112765,short,"[110.55, 110.6]"
2016-10-12 14:14:00-04:00,2016-10-12 16:00:00-04:00,long,109.92,109.61,eod,1.0991999999999962,874,-270.940000000002,20.288300092,-291.228300092002,96151.12086112765,95859.89256103565,long,"[109.77, 109.84]"
2016-10-13 13:19:00-04:00,2016-10-13 16:00:00-04:00,long,109.01,109.2,eod,1.0901000000000067,879,167.009999999998,20.394347040000003,146.615652959998,95859.89256103565,96006.50821399565,long,"[108.91, 109.01]"
2016-10-17 12:30:00-04:00,2016-10-17 16:00:00-04:00,short,109.19,109.09,eod,1.0918999999999954,879,87.899999999995,20.394102678000003,67.50589732199501,96006.50821399565,96074.01411131765,short,"[109.22, 109.27]"
2016-10-26 10:46:00-04:00,2016-10-26 16:00:00-04:00,long,110.72,110.51,eod,1.107200000000006,867,-182.0699999999946,20.147500326,-202.2175003259946,96074.01411131765,95871.79661099166,long,"[110.62, 110.72]"
2016-10-26 13:56:00-04:00,2016-10-26 16:00:00-04:00,short,110.3,110.51,eod,1.1029999999999944,869,-182.49000000000692,20.18890346,-202.67890346000692,95871.79661099166,95669.11770753165,short,"[110.31, 110.44]"
2016-10-28 13:59:00-04:00,2016-10-28 16:00:00-04:00,short,109.19,109.44,eod,1.0918999999999954,876,-219.0,20.324498232,-239.324498232,95669.11770753165,95429.79320929965,short,"[109.24, 109.38]"
2016-12-02 10:09:00-05:00,2016-12-02 16:00:00-05:00,long,108.12,107.99,eod,1.0811999999999955,882,-114.66000000000852,20.434283604,-135.09428360400852,95429.79320929965,95294.69892569564,long,"[108.07, 108.11]"
2016-12-23 15:43:00-05:00,2016-12-23 16:00:00-05:00,long,112.5,112.56,eod,1.125,847,50.820000000001926,19.731007296,31.088992704001924,95294.69892569564,95325.78791839964,long,"[112.47, 112.48]"
2017-01-03 11:41:00-05:00,2017-01-03 16:00:00-05:00,short,111.45,111.96,eod,1.1145000000000067,855,-436.0499999999922,19.89098505,-455.9409850499922,95325.78791839964,94869.84693334965,short,"[111.59, 111.75]"
2017-01-04 12:01:00-05:00,2017-01-04 16:00:00-05:00,long,112.55,112.54,eod,1.1255000000000024,842,-8.419999999992342,19.614063304,-28.03406330399234,94869.84693334965,94841.81287004566,long,"[112.52, 112.54]"
2017-01-10 10:20:00-05:00,2017-01-10 16:00:00-05:00,short,114.43,114.78,eod,1.1443000000000012,828,-289.7999999999953,19.331443512,-309.1314435119953,94841.81287004566,94532.68142653366,short,"[114.45, 114.58]"
2017-01-12 09:51:00-05:00,2017-01-12 16:00:00-05:00,short,114.33,114.9,eod,1.1432999999999964,826,-470.8200000000061,19.282452924,-490.10245292400606,94532.68142653366,94042.57897360965,short,"[114.5, 114.55]"
2017-01-13 14:35:00-05:00,2017-01-13 16:00:00-05:00,long,115.28,115.31,eod,1.1527999999999992,815,24.450000000000927,19.04786867,5.402131330000927,94042.57897360965,94047.98110493965,long,"[115.25, 115.28]"
2017-01-20 12:14:00-05:00,2017-01-20 16:00:00-05:00,short,115.26,115.41,eod,1.1526000000000067,815,-122.24999999999305,19.046735820000002,-141.29673581999305,94047.98110493965,93906.68436911966,short,"[115.34, 115.53]"
2017-01-26 15:11:00-05:00,2017-01-26 16:00:00-05:00,short,117.56,117.55,eod,1.1756000000000029,798,7.9800000000040825,18.700466064,-10.720466063995918,93906.68436911966,93895.96390305566,short,"[117.59, 117.61]"
2017-02-03 11:07:00-05:00,2017-02-03 16:00:00-05:00,long,117.7,117.67,eod,1.1770000000000067,797,-23.910000000000906,18.679469122,-42.58946912200091,93895.96390305566,93853.37443393366,long,"[117.57, 117.68]"
2017-02-14 12:02:00-05:00,2017-02-14 16:00:00-05:00,long,120.01,120.32,eod,1.2001000000000062,782,242.41999999999067,18.385520672,224.03447932799065,93853.37443393366,94077.40891326165,long,"[119.96, 119.99]"
2017-02-24 09:57:00-05:00,2017-02-24 16:00:00-05:00,long,121.39,121.94,eod,1.2138999999999953,775,426.2499999999978,18.2558473,407.9941526999978,94077.40891326165,94485.40306596165,long,"[121.31, 121.34]"
2017-03-02 09:55:00-05:00,2017-03-02 16:00:00-05:00,short,122.87,122.36,eod,1.2287000000000035,768,391.68000000000393,18.110811648,373.56918835200395,94485.40306596165,94858.97225431366,short,"[122.89, 122.96]"
2017-03-03 11:01:00-05:00,2017-03-03 16:00:00-05:00,short,122.16,122.66,eod,1.2215999999999951,776,-388.0,18.284149248,-406.284149248,94858.97225431366,94452.68810506567,short,"[122.2, 122.29]"
2017-03-03 13:58:00-05:00,2017-03-03 16:00:00-05:00,long,122.53,122.66,eod,1.2253000000000043,770,100.0999999999965,18.15347996,81.9465200399965,94452.68810506567,94534.63462510567,long,"[122.39, 122.51]"
2017-03-06 13:20:00-05:00,2017-03-06 16:00:00-05:00,long,122.45,122.43,eod,1.2245000000000061,772,-15.439999999996928,18.195695688,-33.63569568799693,94534.63462510567,94500.99892941768,long,"[122.39, 122.42]"
2017-03-09 10:50:00-05:00,2017-03-09 16:00:00-05:00,long,122.45,122.51,eod,1.2245000000000061,771,46.26000000000175,18.173840838,28.086159162001753,94500.99892941768,94529.08508857968,long,"[122.41, 122.42]"
2017-03-13 14:25:00-04:00,2017-03-13 16:00:00-04:00,long,123.11,123.19,eod,1.2310999999999979,767,61.35999999999869,18.094053094,43.26594690599869,94529.08508857968,94572.35103548568,long,"[123.1, 123.11]"
2017-03-30 14:59:00-04:00,2017-03-30 16:00:00-04:00,long,124.21,124.29,eod,1.2421000000000078,761,60.88000000000952,17.975780382,42.90421961800952,94572.35103548568,94615.2552551037,long,"[124.2, 124.21]"
2017-04-03 10:47:00-04:00,2017-04-03 16:00:00-04:00,short,124.24,124.21,eod,1.2424000000000035,761,22.830000000000865,17.974722592,4.855277408000866,94615.2552551037,94620.1105325117,short,"[124.23, 124.3]"
2017-04-04 12:13:00-04:00,2017-04-04 16:00:00-04:00,long,124.09,124.36,eod,1.2408999999999963,762,205.73999999999697,18.000884496,187.73911550399697,94620.1105325117,94807.84964801569,long,"[124.02, 124.05]"
2017-04-13 14:22:00-04:00,2017-04-13 16:00:00-04:00,long,122.82,122.36,eod,1.228200000000001,771,-354.6599999999952,18.170625768,-372.8306257679952,94807.84964801569,94435.0190222477,long,"[122.71, 122.76]"
2017-05-15 10:16:00-04:00,2017-05-15 16:00:00-04:00,long,130.24,130.45,eod,1.3024000000000058,725,152.24999999998516,17.24956975,135.00043024998516,94435.0190222477,94570.01945249768,long,"[130.17, 130.21]"
2017-05-23 10:11:00-04:00,2017-05-23 16:00:00-04:00,short,130.46,130.57,eod,1.3045999999999935,724,-79.6399999999893,17.225978512,-96.8659785119893,94570.01945249768,94473.15347398569,short,"[130.52, 130.59]"
2017-05-26 12:26:00-04:00,2017-05-26 16:00:00-04:00,long,132.39,132.5,eod,1.323900000000009,713,78.43000000000973,17.004693500000002,61.425306500009725,94473.15347398569,94534.5787804857,long,"[132.35, 132.38]"
2017-05-30 12:59:00-04:00,2017-05-30 16:00:00-04:00,long,132.71,132.61,eod,1.3271000000000015,712,-71.19999999999595,16.983021296,-88.18302129599596,94534.5787804857,94446.3957591897,long,"[132.65, 132.69]"
2017-06-01 11:31:00-04:00,2017-06-01 16:00:00-04:00,short,132.63,133.09,eod,1.3263000000000034,712,-327.52000000000567,16.983417168,-344.5034171680057,94446.3957591897,94101.8923420217,short,"[132.64, 132.69]"
2017-06-14 12:39:00-04:00,2017-06-14 16:00:00-04:00,short,131.94,131.16,eod,1.3194000000000017,713,556.1400000000008,16.993593516,539.1464064840007,94101.8923420217,94641.0387485057,short,"[131.95, 131.99]"
2017-06-21 10:03:00-04:00,2017-06-21 16:00:00-04:00,long,131.64,132.45,eod,1.3163999999999874,718,581.5800000000016,17.122942979999998,564.4570570200017,94641.0387485057,95205.4958055257,long,"[131.55, 131.56]"
2017-06-23 09:46:00-04:00,2017-06-23 16:00:00-04:00,short,131.86,132.85,eod,1.3186000000000035,722,-714.7799999999861,17.206493176,-731.9864931759861,95205.4958055257,94473.50931234972,short,"[132.01, 132.14]"
2017-06-27 12:50:00-04:00,2017-06-27 16:00:00-04:00,short,131.21,129.82,eod,1.3121000000000151,720,1000.8000000000106,17.14581936,983.6541806400106,94473.50931234972,95457.16349298973,short,"[131.23, 131.34]"
2017-06-28 10:42:00-04:00,2017-06-28 16:00:00-04:00,long,130.61,131.76,eod,1.306100000000015,730,839.4999999999834,17.39511744,822.1048825599834,95457.16349298973,96279.26837554971,long,"[130.34, 130.53]"
2017-06-30 15:19:00-04:00,2017-06-30 16:00:00-04:00,short,129.71,129.41,eod,1.2971000000000004,742,222.60000000000844,17.638777996,204.96122200400845,96279.26837554971,96484.22959755373,short,"[129.73, 129.79]"
2017-07-06 12:38:00-04:00,2017-07-06 16:00:00-04:00,long,128.71,128.22,eod,1.2870999999999952,749,-367.0100000000068,17.774156484000002,-384.7841564840068,96484.22959755373,96099.44544106972,long,"[128.59, 128.66]"
2017-07-13 11:51:00-04:00,2017-07-13 16:00:00-04:00,long,132.67,132.69,eod,1.3266999999999882,724,14.480000000007408,17.270862168,-2.790862167992593,96099.44544106972,96096.65457890173,long,"[132.61, 132.66]"
2017-07-17 11:38:00-04:00,2017-07-17 16:00:00-04:00,short,133.65,133.79,eod,1.336500000000001,719,-100.65999999999019,17.170776930000002,-117.8307769299902,96096.65457890173,95978.82380197174,short,"[133.68, 133.78]"
2017-08-07 09:59:00-04:00,2017-08-07 16:00:00-04:00,long,135.46,135.99,eod,1.354600000000005,708,375.2400000000008,16.954137576,358.2858624240008,95978.82380197174,96337.10966439574,long,"[135.43, 135.45]"
2017-08-10 09:56:00-04:00,2017-08-10 16:00:00-04:00,short,134.5,132.75,eod,1.3449999999999989,716,1253.0,17.1160516,1235.8839484,96337.10966439574,97572.99361279575,short,"[134.62, 134.75]"
2017-08-16 15:37:00-04:00,2017-08-16 16:00:00-04:00,short,135.68,135.7,eod,1.3567999999999927,719,-14.379999999986921,17.211352976,-31.591352975986922,97572.99361279575,97541.40225981976,short,"[135.69, 135.73]"
2017-08-23 13:08:00-04:00,2017-08-23 16:00:00-04:00,long,134.22,134.25,eod,1.3421999999999912,726,21.780000000000825,17.3500569,4.429943100000827,97541.40225981976,97545.83220291976,long,"[134.18, 134.2]"
2017-08-28 11:40:00-04:00,2017-08-28 16:00:00-04:00,long,134.07,134.01,eod,1.3406999999999982,727,-43.62000000000165,17.369104506,-60.98910450600165,97545.83220291976,97484.84309841375,long,"[133.96, 134.04]"
2017-09-06 12:57:00-04:00,2017-09-06 16:00:00-04:00,short,136.34,136.53,eod,1.3634000000000128,715,-135.84999999999837,17.128720180000002,-152.9787201799984,97484.84309841375,97331.86437823376,short,"[136.36, 136.47]"
2017-09-07 15:00:00-04:00,2017-09-07 16:00:00-04:00,long,136.88,136.88,eod,1.3687999999999931,711,0.0,17.043568704000002,-17.043568704000002,97331.86437823376,97314.82080952976,long,"[136.81, 136.83]"
2017-09-12 15:49:00-04:00,2017-09-12 16:00:00-04:00,short,137.36,137.55,eod,1.3736000000000104,708,-134.5199999999984,16.981102464,-151.5011024639984,97314.82080952976,97163.31970706576,short,"[137.38, 137.46]"
2017-09-15 10:33:00-04:00,2017-09-15 16:00:00-04:00,long,137.11,137.39,eod,1.3711000000000126,708,198.23999999998068,16.981692936,181.25830706398068,97163.31970706576,97344.57801412974,long,"[137.06, 137.09]"
