entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
2020-08-31,2020-09-30,long,DM_basket,100.0,99.2172,-0.007828,monthly_rebalance
2020-09-30,2020-10-31,long,DM_basket,100.0,97.9437,-0.020563,monthly_rebalance
2020-10-31,2020-11-30,long,DM_basket,100.0,110.6937,0.106937,monthly_rebalance
2020-11-30,2020-12-31,long,DM_basket,100.0,103.7584,0.037584,monthly_rebalance
2020-12-31,2021-01-31,long,EM_basket,100.0,99.4188,-0.005812,monthly_rebalance
2021-01-31,2021-02-28,long,EM_basket,100.0,102.5977,0.025977,monthly_rebalance
2021-02-28,2021-03-31,long,EM_basket,100.0,101.2337,0.012337,monthly_rebalance
2021-03-31,2021-04-30,long,EM_basket,100.0,102.1025,0.021025,monthly_rebalance
2021-04-30,2021-05-31,long,EM_basket,100.0,103.339,0.03339,monthly_rebalance
2021-05-31,2021-06-30,long,EM_basket,100.0,100.7807,0.007807,monthly_rebalance
2021-06-30,2021-07-31,long,EM_basket,100.0,98.3953,-0.016047,monthly_rebalance
2021-07-31,2021-08-31,long,DM_basket,100.0,102.1634,0.021634,monthly_rebalance
2021-08-31,2021-09-30,long,DM_basket,100.0,98.1627,-0.018373,monthly_rebalance
2021-09-30,2021-10-31,long,EM_basket,100.0,100.8523,0.008523,monthly_rebalance
2021-10-31,2021-11-30,long,DM_basket,100.0,98.3776,-0.016224,monthly_rebalance
2021-11-30,2021-12-31,long,DM_basket,100.0,103.849,0.03849,monthly_rebalance
2021-12-31,2022-01-31,long,DM_basket,100.0,95.8087,-0.041913,monthly_rebalance
2022-01-31,2022-02-28,long,DM_basket,100.0,100.1008,0.001008,monthly_rebalance
2022-02-28,2022-03-31,long,DM_basket,100.0,103.5068,0.035068,monthly_rebalance
2022-03-31,2022-04-30,long,DM_basket,100.0,97.0308,-0.029692,monthly_rebalance
2022-04-30,2022-05-31,long,DM_basket,100.0,98.6849,-0.013151,monthly_rebalance
2022-05-31,2022-06-30,long,DM_basket,100.0,94.3166,-0.056834,monthly_rebalance
2022-06-30,2022-07-31,long,DM_basket,100.0,105.0415,0.050415,monthly_rebalance
2022-07-31,2022-08-31,long,DM_basket,100.0,98.6863,-0.013137,monthly_rebalance
2022-08-31,2022-09-30,long,DM_basket,100.0,92.5089,-0.074911,monthly_rebalance
2022-09-30,2022-10-31,long,DM_basket,100.0,102.1296,0.021296,monthly_rebalance
2022-10-31,2022-11-30,long,EM_basket,100.0,104.7176,0.047176,monthly_rebalance
2022-11-30,2022-12-31,long,EM_basket,100.0,98.4208,-0.015792,monthly_rebalance
2022-12-31,2023-01-31,long,EM_basket,100.0,103.7977,0.037977,monthly_rebalance
2023-01-31,2023-02-28,long,DM_basket,100.0,100.1541,0.001541,monthly_rebalance
2023-02-28,2023-03-31,long,DM_basket,100.0,100.528,0.00528,monthly_rebalance
2023-03-31,2023-04-30,long,DM_basket,100.0,102.2123,0.022123,monthly_rebalance
2023-04-30,2023-05-31,long,DM_basket,100.0,98.9507,-0.010493,monthly_rebalance
2023-05-31,2023-06-30,long,DM_basket,100.0,102.3385,0.023385,monthly_rebalance
2023-06-30,2023-07-31,long,DM_basket,100.0,101.7387,0.017387,monthly_rebalance
2023-07-31,2023-08-31,long,EM_basket,100.0,97.4608,-0.025392,monthly_rebalance
2023-08-31,2023-09-30,long,DM_basket,100.0,99.4716,-0.005284,monthly_rebalance
2023-09-30,2023-10-31,long,DM_basket,100.0,96.8618,-0.031382,monthly_rebalance
2023-10-31,2023-11-30,long,DM_basket,100.0,104.5517,0.045517,monthly_rebalance
2023-11-30,2023-12-31,long,DM_basket,100.0,103.9366,0.039366,monthly_rebalance
2023-12-31,2024-01-31,long,DM_basket,100.0,99.8523,-0.001477,monthly_rebalance
2024-01-31,2024-02-29,long,DM_basket,100.0,102.3458,0.023458,monthly_rebalance
2024-02-29,2024-03-31,long,EM_basket,100.0,101.6322,0.016322,monthly_rebalance
2024-03-31,2024-04-30,long,DM_basket,100.0,100.2458,0.002458,monthly_rebalance
2024-04-30,2024-05-31,long,DM_basket,100.0,102.9768,0.029768,monthly_rebalance
2024-05-31,2024-06-30,long,DM_basket,100.0,100.7252,0.007252,monthly_rebalance
2024-06-30,2024-07-31,long,DM_basket,100.0,101.1238,0.011238,monthly_rebalance
2024-07-31,2024-08-31,long,DM_basket,100.0,100.8937,0.008937,monthly_rebalance
2024-08-31,2024-09-30,long,DM_basket,100.0,100.4953,0.004953,monthly_rebalance
2024-09-30,2024-10-31,long,DM_basket,100.0,99.0027,-0.009973,monthly_rebalance
2024-10-31,2024-11-30,long,DM_basket,100.0,100.547,0.00547,monthly_rebalance
2024-11-30,2024-12-31,long,DM_basket,100.0,100.0454,0.000454,monthly_rebalance
2024-12-31,2025-01-31,long,DM_basket,100.0,102.9802,0.029802,monthly_rebalance
2025-01-31,2025-02-28,long,DM_basket,100.0,100.3035,0.003035,monthly_rebalance
2025-02-28,2025-03-31,long,DM_basket,100.0,96.5423,-0.034577,monthly_rebalance
2025-03-31,2025-04-30,long,DM_basket,100.0,98.5304,-0.014696,monthly_rebalance
2025-04-30,2025-05-31,long,DM_basket,100.0,105.2571,0.052571,monthly_rebalance
