date,ret
2023-03-29,201711.64782375266
2023-03-30,201711.64782375266
2023-03-31,203872.3679022413
2023-04-03,203872.3679022413
2023-04-04,203872.3679022413
2023-04-05,203872.3679022413
2023-04-06,204505.46598974126
2023-04-10,204505.46598974126
2023-04-11,204505.46598974126
2023-04-12,204505.46598974126
2023-04-13,205132.0444491084
2023-04-14,205132.0444491084
2023-04-17,204472.37402579558
2023-04-18,204534.61820119264
2023-04-19,203666.68224262213
2023-04-20,203666.68224262213
2023-04-21,203666.68224262213
2023-04-24,203666.68224262213
2023-04-25,203666.68224262213
2023-04-26,205629.73311592697
2023-04-27,207599.02571819353
2023-04-28,207599.02571819353
2023-05-01,207599.02571819353
2023-05-02,207710.37706600878
2023-05-03,207362.4775022976
2023-05-04,208957.40433603848
2023-05-05,208957.40433603848
2023-05-08,208957.40433603848
2023-05-09,208103.14178120374
2023-05-10,208103.14178120374
2023-05-11,207155.19244438835
2023-05-12,207113.7614058995
2023-05-15,208084.13035565012
2023-05-16,208084.13035565012
2023-05-17,207788.19413290868
2023-05-18,205915.4553462768
2023-05-19,205915.4553462768
2023-05-22,207450.02617170583
2023-05-23,207450.02617170583
2023-05-24,208223.0638765935
2023-05-25,209456.98324247898
2023-05-26,211303.931324254
2023-05-30,211303.931324254
2023-05-31,211261.67053798915
2023-06-01,211781.82826581714
2023-06-02,211781.82826581714
2023-06-05,211781.82826581714
2023-06-06,211781.82826581714
2023-06-07,211781.82826581714
2023-06-08,210529.86602715595
2023-06-09,210529.86602715595
2023-06-12,210529.86602715595
2023-06-13,210529.86602715595
2023-06-14,210529.86602715595
2023-06-15,210388.61719262387
2023-06-16,210388.61719262387
2023-06-20,210248.27295017897
2023-06-21,210206.22329558895
2023-06-22,210206.22329558895
2023-06-23,210206.22329558895
2023-06-26,211208.49969682697
2023-06-27,212409.83135826787
2023-06-28,212409.83135826787
2023-06-29,212409.83135826787
2023-06-30,212409.83135826787
2023-07-03,212409.83135826787
2023-07-05,213002.5754807143
2023-07-06,212763.88513778776
2023-07-07,212229.50645891606
2023-07-10,212229.50645891606
2023-07-11,212229.50645891606
2023-07-12,212229.50645891606
2023-07-13,212229.50645891606
2023-07-14,212229.50645891606
2023-07-17,212814.9585057276
2023-07-18,212814.9585057276
2023-07-19,213831.415891119
2023-07-20,213836.88588492956
2023-07-21,213552.3856500938
2023-07-24,213897.59957923103
2023-07-25,213897.59957923103
2023-07-26,213897.59957923103
2023-07-27,213897.59957923103
2023-07-28,215316.2019739991
2023-07-31,215906.7083636772
2023-08-01,215906.7083636772
2023-08-02,213272.25538629913
2023-08-03,212738.07695415182
2023-08-04,214514.22361956123
2023-08-07,214514.22361956123
2023-08-08,214514.22361956123
2023-08-09,215356.72688012331
2023-08-10,215955.4798010108
2023-08-11,215713.93694403936
2023-08-14,214325.69570457464
2023-08-15,214325.69570457464
2023-08-16,215081.80799583285
2023-08-17,215288.65432939614
2023-08-18,215095.00999023273
2023-08-21,215095.00999023273
2023-08-22,215095.00999023273
2023-08-23,217442.4888996797
2023-08-24,217442.4888996797
2023-08-25,217048.69029320063
2023-08-28,217048.69029320063
2023-08-29,216955.45303211783
2023-08-30,216955.45303211783
2023-08-31,216664.45243108895
2023-09-01,217961.31202986723
2023-09-05,217961.31202986723
2023-09-06,217818.71394777927
2023-09-07,219364.7052440613
2023-09-08,219364.7052440613
2023-09-11,219364.7052440613
2023-09-12,219364.7052440613
2023-09-13,219762.20997955994
2023-09-14,220503.47311587416
2023-09-15,220508.46046068013
2023-09-18,220365.89551319144
2023-09-19,220365.89551319144
2023-09-20,220667.14610140296
2023-09-21,218889.37628305834
2023-09-22,219540.01292580823
2023-09-25,219595.53427690323
2023-09-26,219595.53427690323
2023-09-27,221647.75436087284
2023-09-28,219600.73446113348
2023-09-29,219600.73446113348
2023-10-02,219806.92904597378
2023-10-03,219362.3170717919
2023-10-04,219217.88888200952
2023-10-05,220130.44941186992
2023-10-06,220130.44941186992
2023-10-09,220130.44941186992
2023-10-10,220130.44941186992
2023-10-11,220130.44941186992
2023-10-12,219441.316053648
2023-10-13,220195.39621245055
2023-10-16,220999.41371128047
2023-10-17,220999.41371128047
2023-10-18,220999.41371128047
2023-10-19,221659.99555791361
2023-10-20,220910.5420096517
2023-10-23,219247.22629055148
2023-10-24,219254.01130863995
2023-10-25,219254.01130863995
2023-10-26,216861.3751034445
2023-10-27,219374.124647182
2023-10-30,220770.4550954346
2023-10-31,220770.4550954346
2023-11-01,220770.4550954346
2023-11-02,220770.4550954346
